astronautics and aeronautics :4258
design construct and :4
design competition for :4
design and to :4
design and test :4
description unavailable july :4
description unavailable dec :4
description unavailable april :4
description unavailable 415 :4
description unavailable 27 :4
description similar to :4
description cylinder 4m :4
description box with :4
described as an :4
des moines iowa :4
derive from statements :4
deputy administrator to :4
deputy administrator george :4
depts of defense :4
depth of about :4
dept spokesman said :4
dept of space :4
dept of communications :4
dept of commerces :4
dept of astronomy :4
deposited on the :4
deployed three communications :4
deployed on moon :4
deployed its solar :4
deployed from the :4
deployed and the :4
depends on the :4
dependent on the :4
depend on a :4
department of interior :4
density of lunar :4
density distribution in :4
density composition and :4
density collision frequency :4
density and winds :4
density and solar :4
density and composition :4
densities pressures and :4
densities in the :4
densities and pressures :4
dense that a :4
denied reports that :4
demonstrations of the :4
demonstration of a :4
demonstrated operation of :4
demonstrate that the :4
demonstrate crew space :4
demarquis d wyatt :4
delta rocket from :4
delta rocket at :4
delta launch vehicles :4
delta etr total :4
delta air lines :4
delivery would be :4
delivery of two :4
delivery of spacecraft :4
delivery of four :4
delighted with the :4
delegation from the :4
delegation and dr :4
delegate to the :4
delays in the :4
delays caused by :4
delayed launch of :4
delayed because of :4
delay caused by :4
delay because of :4
delamar lake nev :4
deimos and phobos :4
degrees below zero :4
degree in engineering :4
degree in aeronautical :4
definition and design :4
defense research laboratories :4
defense research establishment :4
defense nasa essa :4
defense ground environment :4
defense appropriations subcommittee :4
defense announced that :4
defense and security :4
defense and of :4
defense and interagency :4
defense affairs the :4
deep space networks :4
deep space communications :4
dedication ceremonies for :4
decreasing solar activity :4
decrease in the :4
decrease in federal :4
decompression sickness the :4
declined to discuss :4
declared the launch :4
decision of the :4
decision of 4 :4
decision in the :4
decision as to :4
decided to keep :4
decided to delay :4
december december 1 :4
december 5 nasa :4
december 31 nasa :4
december 28 nasa :4
december 27 nasa :4
december 23 nasa :4
december 2 nasa :4
decade of ocean :4
dec 30 1970 :4
dec 3 cosmos :4
dec 22 1969 :4
dec 1974 the :4
dec 13 dec :4
dec 11 and :4
death of dr :4
dean w star :4
dean of mit :4
de janeiro and :4
de grees remarks :4
de chavela spain :4
dc 20402 paper :4
days of operation :4
days in a :4
days had been :4
days during the :4
days before the :4
days and the :4
days according to :4
days aboard the :4
days aboard salyut :4
days a week :4
days 16 hrs :4
day the crew :4
day of launch :4
day of its :4
day it was :4
day in the :4
day earlier by :4
day after the :4
davis mrs carmen :4
david s gabriel :4
david jr presidential :4
david d thomas :4
david and charles :4
dates have been :4
date was set :4
date name general :4
date intl designation :4
date could be :4
date because of :4
datacollection system dcs :4
data would also :4
data with 40° :4
data which would :4
data were recorded :4
data transmitted from :4
data transmitted by :4
data throughout canada :4
data that would :4
data sheets issued :4
data reduction and :4
data on earths :4
data on atmosphere :4
data on a :4
data obtained at :4
data nasa release :4
data in upper :4
data handling and :4
data had indicated :4
data gathered during :4
data from voyager :4
data from surface :4
data from spacecraft :4
data from soviet :4
data from similar :4
data from satellites :4
data from satellite :4
data from mars :4
data from apollo :4
data for analysis :4
data combined with :4
data collection and :4
data center and :4
data book 19581968 :4
data available to :4
data as possible :4
data apogee date :4
data and other :4
data and data :4
data acquisition was :4
data acquisition gerald :4
data acquisition facilities :4
data according to :4
darmstadt west germany :4
dana successfully completed :4
damage or injury :4
dallas tex and :4
daily said the :4
dade county fla :4
d nasa sounding :4
d myers nasa :4
d myers had :4
d mitchell lm :4
d foulois usa :4
d booster upi :4
d booster combination :4
d benson living :4
d astronautics and :4
d and william :4
d and eregions :4
d and dod :4
cylindrical solar array :4
cylinders with apogee :4
cylinder total weight :4
cylinder containing adapter :4
cylinder 4m long :4
cylinder 34m long :4
cygnus xl and :4
cut off at :4
cut back or :4
currents in the :4
currently under development :4
culver city calif :4
cultural organization unesco :4
culmination of a :4
csm rendezvoused with :4
csm reaction control :4
csm into transearth :4
crucial to the :4
crossing auroral zone :4
crossed the orbit :4
cross the orbit :4
cross picket lines :4
crosby s noyes :4
criticism are welcomed :4
critical to the :4
crew would use :4
crew would deploy :4
crew would conduct :4
crew was picked :4
crew transferred to :4
crew returned in :4
crew of three :4
crew of four :4
crew members thomas :4
crew in the :4
crew had completed :4
crew compartment and :4
crew cabins totaling :4
crew and ground :4
creation of new :4
creating a new :4
created position of :4
craters on the :4
craters had been :4
craters and rays :4
crater had been :4
crashing into the :4
crashed onto the :4
crashed onto lunar :4
crashed and burned :4
crash program to :4
cp2014 2 vols :4
covered by solar :4
coverage of a :4
cover cost of :4
courtney g james :4
courtland d perkins :4
course accounted for :4
courage of the :4
countrys control center :4
country would be :4
country will have :4
country and the :4
countries territories and :4
countries and territories :4
counters and two :4
countdown for the :4
countdown for apollo :4
counsel for procurement :4
council said in :4
council on world :4
council on education :4
council of technical :4
council for international :4
council and the :4
could well be :4
could take off :4
could still be :4
could see the :4
could see no :4
could range from :4
could prove to :4
could participate in :4
could observe the :4
could not produce :4
could not make :4
could not afford :4
could make a :4
could do a :4
could cruise at :4
could continue to :4
could benefit from :4
could begin to :4
could be transmitted :4
could be solved :4
could be saved :4
could be reused :4
could be ready :4
could be predicted :4
could be powered :4
could be opened :4
could be measured :4
could be kept :4
could be heated :4
could be gained :4
could be analyzed :4
could aid in :4
cotton col joseph :4
costs for the :4
costs associated with :4
costs and to :4
costplusfixedfee contract would :4
costplusfixedfee con tract :4
costplusfixed fee contract :4
costplusawardfee contract extension :4
cost per flight :4
cost of more :4
cost of its :4
cost of doing :4
cost estimates for :4
cost about 15 :4
cost 50 million :4
cospar meeting in :4
cosmos satellites on :4
cosmos ccxii and :4
cosmonauts were in :4
cosmonauts vladimir dzhanibekov :4
cosmonauts into space :4
cosmonauts andrian nikolayev :4
cosmonauts anatoly berezovoy :4
cosmonaut training said :4
cosmonaut georgy t :4
cosmonaut aleksey a :4
cosmic rays were :4
cosmic ray telescope :4
correction was not :4
correct the problem :4
corps rocketdyne div :4
corp which had :4
corp vice president :4
corp received a :4
corp of a :4
corp for support :4
corp for engineering :4
corp for an :4
corp for a :4
corp experiment to :4
corp and would :4
corp and boeing :4
corn leaf blight :4
corliss william r :4
coordination in europe :4
cooperative venture of :4
cooperative space projects :4
cooperative space project :4
cooperative effort with :4
cooperation on the :4
cooperation on space :4
cooperation in outer :4
cooperation in exploration :4
cooperation between us :4
cooperation between nasa :4
cooperation among nations :4
cooperating in the :4
cooperate with the :4
converted into a :4
convert sunlight into :4
controls telemetry recorder :4
controls of the :4
controllers at arc :4
controllers at ames :4
controlled reentry to :4
control systems to :4
control system that :4
control system see :4
control system reentry :4
control system main :4
control of space :4
control in the :4
control in nasa :4
control centers and :4
control center pocc :4
control center near :4
control center during :4
control augmentation system :4
control at the :4
control at mach :4
control as well :4
control and guidance :4
control and communications :4
control and a :4
contributions to us :4
contributions to space :4
contributions to aviation :4
contributions to aeronautics :4
contributions of the :4
contribution to us :4
contribution to space :4
contributed by the :4
contrast the us :4
contracts with the :4
contracts which would :4
contracts to martin :4
contracts to industry :4
contracts for design :4
contracts awarded to :4
contractors for the :4
contractor would provide :4
contractor rockwell international :4
contractor north american :4
contract would provide :4
contract would cost :4
contract worth about :4
contract with telesat :4
contract with space :4
contract with rockwell :4
contract with rca :4
contract with grumman :4
contract was part :4
contract value at :4
contract to nr :4
contract to evaluate :4
contract to construct :4
contract to begin :4
contract to american :4
contract to aerojet :4
contract provided that :4
contract negotiations to :4
contract for two :4
contract for support :4
contract for fabrication :4
contract for continued :4
contract expected to :4
contract and would :4
continuous flow electrophoresis :4
continuous day and :4
continuing to operate :4
continues to be :4
continued work on :4
continued to improve :4
continued to decline :4
continued support services :4
continued support of :4
continued sst development :4
continue to use :4
continue to receive :4
continue to make :4
continue through may :4
continue in the :4
continue in orbit :4
contents page foreword :4
contents of the :4
content of this :4
content in the :4
contains conical midcourse :4
containing camera which :4
containing adapter system :4
containing 2 avcs :4
contact with vostok :4
construction would begin :4
construction would be :4
construction workers at :4
construction work at :4
construction of three :4
construction of sst :4
construction of four :4
construction co for :4
constructing and operating :4
constructed of 2 :4
constituents of the :4
constance mcl and :4
consisting of reaction :4
consist of an :4
considered the most :4
considered for use :4
considered a possible :4
conrad kerwin and :4
conrad jr said :4
conrad jr on :4
conrad jr had :4
conrad and weitz :4
conrad and kerwin :4
congressional record reported :4
congressional cuts in :4
congressional approval of :4
congress was held :4
congress under an :4
congress or the :4
congress on the :4
congress nomination of :4
congress from the :4
congress for the :4
congress catalog number :4
congress and to :4
confirmed the existence :4
confirmed existence of :4
confirm that the :4
confined to the :4
configuration would be :4
configuration pos sibly :4
confident that we :4
confidence that the :4
conference president johnson :4
conference on preliminary :4
conference on exploration :4
conference of international :4
conference in san :4
conference in moscow :4
conference in houston :4
conference following the :4
conference at jpl :4
conference at johnson :4
conferees on hr :4
conductivity of the :4
conducted to determine :4
conducted the tests :4
conducted scientific experiments :4
conducted in space :4
conducted in cooperation :4
conducted in a :4
conducted at nasa :4
conducted at edwards :4
conduct research on :4
conduct research in :4
conditions on the :4
conditions of space :4
conditions for the :4
conditions could be :4
conditions and to :4
concorde 002 british :4
concorde 001 french :4
conclusion was that :4
conclusion of apollo :4
concluded that a :4
conclude that the :4
concerted effort to :4
concerned over the :4
concern of the :4
conceptual designs for :4
concepts of the :4
concepts for a :4
concentric cylinders with :4
concentrated on the :4
concentrate on the :4
con tract for :4
con struction of :4
comsats built by :4
comsatcorps intelsat iic :4
comsatcorp was leasing :4
comsatcorp said that :4
comsatcorp requested fcc :4
comsatcorp reported net :4
comsatcorp pio comsatcorp :4
comsatcorp into synchronous :4
comsatcorp fired apogee :4
comsatcorp filed with :4
comsatcorp chairman james :4
comsatcorp asked fcc :4
comsatcorp announced the :4
comsat was launched :4
comsat to relay :4
comsat into orbit :4
comsat had been :4
comsat general release :4
comsat earth station :4
computers in the :4
computer programs and :4
comptroller of the :4
compton w david :4
composition of upper :4
composition and density :4
composite materials to :4
components would be :4
components of a :4
components in the :4
components for a :4
components and systems :4
components and subsystems :4
component of cosmic :4
complex research of :4
completion of tests :4
completion of skylab :4
completion of rocket :4
completing inflight tests :4
completed negotiations with :4
completed by end :4
completed at the :4
complete review of :4
competition between the :4
competing for the :4
competence in space :4
compete with the :4
compatible space docking :4
comparison with other :4
comparison of request :4
comparison of data :4
compared with similar :4
compared with about :4
comparative studies of :4
comparative data on :4
companies had been :4
community to the :4
community and the :4
communist party newspaper :4
communist party leader :4
communist china was :4
communist china exploded :4
communications were the :4
communications system was :4
communications system transmission :4
communications services to :4
communications satellites was :4
communications satellites from :4
communications satellite with :4
communications satellite the :4
communications satellite research :4
communications satellite committee :4
communications meteorology and :4
communications experiments with :4
communications experiments using :4
communications equipment and :4
communications commission had :4
communications by satellite :4
communications and meteorological :4
communications and electronics :4
communications and control :4
committee to study :4
committee subcommittee on :4
committee set up :4
committee said it :4
committee on solarterrestrial :4
committee on scientific :4
committee on public :4
committee on interior :4
committee on banking :4
committee on aerial :4
committee for atmospheric :4
committee diff from :4
committee and the :4
committee also recommended :4
commitment to space :4
commitment to a :4
commit tee on :4
commissioner of the :4
commission to study :4
commission for aeronautics :4
commercialization of the :4
commercial satellite communications :4
commercial exploitation of :4
commercial development of :4
commercial and foreign :4
commerce science and :4
commerce luther h :4
commerce and industry :4
comments received and :4
comments and criticism :4
commented on results :4
commented on resignation :4
commented on nasa :4
comment on president :4
commands newsreview reported :4
commands had been :4
commands from the :4
commands from ground :4
commands and had :4
commands afsc newsreview :4
commanding officer of :4
commander thomas k :4
commander stuart a :4
commander of usaf :4
commander neil a :4
commander henry hartsfield :4
commander for the :4
commander for space :4
commander brewster shaw :4
commander alan b :4
command from a :4
command control system :4
coming to an :4
comet kohoutek was :4
comet in 1986 :4
come in the :4
come from a :4
combined with a :4
combined systems tests :4
combination of the :4
com puted at :4
colorado payload to :4
color pictures of :4
color of the :4
color and blackandwhite :4
colleges and selected :4
college of science :4
college of medicine :4
collected during the :4
collected data on :4
collect meteorological data :4
collect atmospheric data :4
collect and analyze :4
cold of space :4
col pavel i :4
col michael v :4
col joseph cotton :4
col john a :4
col gen vladimir :4
coincided with a :4
coincide with the :4
coil small solidpropellant :4
coated with a :4
coast period injecting :4
coast guard icebreaker :4
co to develop :4
co test pilot :4
co solar physics :4
co of new :4
co of houston :4
co nasa release :4
co lockheed aircraft :4
co inc and :4
co had built :4
co general electric :4
co for nasa :4
co for design :4
co as part :4
co and rca :4
co and philco :4
co and martin :4
cns san diego :4
cm per sec :4
cm had been :4
cluster of stars :4
club luncheon in :4
clouds would be :4
clouds were visible :4
clouds of the :4
cloud photos and :4
cloud of sodium :4
cloud formations and :4
cloud experiments from :4
cloud cover over :4
closeup view of :4
closely coordinated with :4
closely associated with :4
closed the hatch :4
closed session of :4
close cooperation between :4
close approach to :4
clifton c williams :4
clearing the way :4
clear the way :4
classify performance of :4
class and above :4
clarence l johnson :4
clarence h linder :4
claiborne pell dri :4
civilian test pilot :4
civil space program :4
civil airports under :4
civil air patrol :4
city times editorial :4
city of new :4
city of hampton :4
circumlunar flight reentry :4
circulated for corrections :4
circularized the orbit :4
circuits plus two :4
circuits and was :4
circuits and 2 :4
circled the moon :4
circle the moon :4
chronology nasa sp4011 :4
chronology jplhr2 1971 :4
chronology by james :4
chosen as the :4
choice of the :4
choice of a :4
china had launched :4
china had been :4
chilena in spanish :4
chief seismic investigator :4
chief of jscs :4
chief of astronomy :4
chief executive of :4
chief engineer of :4
chief engineer at :4
chet holifield dcalif :4
chesapeake bay area :4
chemical propulsion systems :4
chemical evolution of :4
chemical corp for :4
checkout of apollo :4
check out a :4
check operation of :4
cheaper to operate :4
cheaper and more :4
charyk president of :4
charles e yeager :4
charles e goodell :4
charles d benson :4
charles d and :4
charles a bassett :4
chariots for apollo :4
charges that the :4
charged that the :4
charged particles that :4
charged particles from :4
charge for a :4
characteristics of lunar :4
characteristics in the :4
channels simultaneously or :4
channels or up :4
channels in the :4
changes resulting from :4
changes previously authorized :4
changes in spacecraft :4
changes in solar :4
changes in earths :4
change of the :4
chamber would be :4
chamber of the :4
challenger landed at :4
challenger in orbit :4
challenger in april :4
challenge to the :4
chairman vladimir a :4
chairman of dept :4
chairman of committee :4
chairman of american :4
chaired by rep :4
certain portions of :4
ceremony in the :4
central and south :4
centers selection of :4
centers plum brook :4
centers and contractors :4
center would provide :4
center was the :4
center was testing :4
center was named :4
center was being :4
center total weight :4
center the air :4
center solar physics :4
center pocc at :4
center of milky :4
center of a :4
center near munich :4
center lerc announced :4
center jsc would :4
center jsc announced :4
center in french :4
center in calif :4
center had requested :4
center had received :4
center gsfc announced :4
center goddard space :4
center experiment to :4
center director of :4
center at eglin :4
center associate director :4
center announced issuance :4
center announced appointment :4
center and would :4
center and were :4
center and other :4
center and nasa :4
center and marshall :4
center and manned :4
center after a :4
centaur esmc total :4
centaur deployed its :4
cells telemetry system :4
cells lower part :4
cells in the :4
cells 2 antennas :4
celebration of the :4
cdr usn would :4
cayey puerto rico :4
causing it to :4
caused postponement of :4
caused one of :4
caused by objects :4
caused by heat :4
cause of fire :4
cause of accident :4
caught fire and :4
categories which are :4
catching up with :4
catch up in :4
castor and pollux :4
carrying windmill of :4
carrying supplies to :4
carrying rice univ :4
carrying out their :4
carrying out its :4
carrying gsfc payloads :4
carry out an :4
carry more than :4
carry into orbit :4
carrier would be :4
carried threeman crew :4
carried three experiments :4
carried tass reports :4
carried out as :4
carried out and :4
carried more than :4
carried mit payload :4
carried into space :4
carried gsfc instrumented :4
carried by apollo :4
carried by a :4
carried as secondary :4
carried aboard the :4
carried a goddard :4
carr edward gibson :4
carl t curtis :4
cargo bay in :4
cargill project ranger :4
cargill lunar impact :4
career service awards :4
carbon dioxide which :4
capt joe h :4
capt chester m :4
capsules on mars :4
capsule on moon :4
capsule landed safely :4
capitalize on the :4
capital of the :4
cape canaveral would :4
cape canaveral was :4
cape canaveral by :4
capacity to maintain :4
capacity in the :4
capable of supporting :4
capable of relaying :4
capable of high :4
capable of detecting :4
capable of being :4
capability to launch :4
capability of apollo :4
capability of a :4
capability for the :4
capability at the :4
capabilities and limitations :4
cap absorption event :4
candidates would report :4
candidates would be :4
candidate for a :4
canberra australia and :4
canaveral council of :4
canadian domestic communications :4
canadas alouette ii :4
canada with univ :4
canada carried gsfc :4
can see the :4
can press nyt :4
can not in :4
can not help :4
can not even :4
can not do :4
can make a :4
can go to :4
can do that :4
can be solved :4
can be seen :4
can be put :4
can be given :4
can be developed :4
can be built :4
can and should :4
can afford to :4
cameras had been :4
camera which recorded :4
camera system and :4
camera sites within :4
came through the :4
came from goddard :4
came after the :4
cambridge research laboratory :4
called it the :4
called for two :4
called for nasa :4
called for more :4
called for launch :4
called for exchange :4
called for establishment :4
call for a :4
california berkeley experiments :4
calif dod release :4
calif at berkeley :4
calibration of equipment :4
calibration and evaluate :4
calculations per second :4
calculations indicated that :4
calculated to be :4
cal tech for :4
cal tech dr :4
cabin pressure to :4
cabin of the :4
c3 h to :4
c119 aircraft at :4
c trib mar :4
c to the :4
c stennis dmiss :4
c smith rme :4
c schneider announced :4
c manned space :4
c leo deorsey :4
c fletcher and :4
c eaker usaf :4
c bruno with :4
c and james :4
c and d :4
c adams nasa :4
byers bruce k :4
by william j :4
by western observers :4
by west german :4
by walking along :4
by ussrs luna :4
by ussr and :4
by usaf at :4
by us uk :4
by us scientists :4
by us navy :4
by us in :4
by us geological :4
by us army :4
by us ambassador :4
by us air :4
by university of :4
by united technology :4
by tv cameras :4
by trw systems :4
by tracking stations :4
by this time :4
by the west :4
by the third :4
by the superintendent :4
by the study :4
by the station :4
by the science :4
by the principal :4
by the presidents :4
by the people :4
by the navy :4
by the nations :4
by the multiplepayload :4
by the middle :4
by the mid1970s :4
by the mariner :4
by the joint :4
by the jet :4
by the japanese :4
by the institute :4
by the impact :4
by the heat :4
by the goddard :4
by the french :4
by the fcc :4
by the defense :4
by the beginning :4
by space vehicles :4
by soviet astronomer :4
by soviet academy :4
by some scientists :4
by solar panels :4
by skylab program :4
by skylab 3 :4
by seismometer left :4
by scientists of :4
by robert j :4
by rice univ :4
by rep george :4
by pioneer 11 :4
by photographing continuously :4
by personnel of :4
by parachute into :4
by or sponsored :4
by officials of :4
by nuclear energy :4
by nsf for :4
by noaa and :4
by navy frogmen :4
by national science :4
by national oceanic :4
by nasas oso :4
by nasa employees :4
by msfc would :4
by mrs brocksmith :4
by meteorite impact :4
by mcdonnell aircraft :4
by massachusetts institute :4
by martin co :4
by making observations :4
by major robert :4
by late 1967 :4
by larc director :4
by jpl to :4
by jpl nasa :4
by james j :4
by industry and :4
by hundreds of :4
by house june :4
by group of :4
by general accounting :4
by faa for :4
by faa and :4
by executive order :4
by erts 1 :4
by electrooptical systems :4
by early bird :4
by dr rocco :4
by dr raymond :4
by dr philip :4
by dr j :4
by dr goddard :4
by dr donald :4
by dr anderson :4
by deputy administrator :4
by conventional means :4
by comsatcorp into :4
by charles w :4
by changes in :4
by capt joseph :4
by capt joe :4
by both sides :4
by both agencies :4
by bell telephone :4
by astronomers in :4
by astronauts in :4
by associated press :4
by any other :4
by analysis of :4
by an estimated :4
by an american :4
by american telephone :4
by air traffic :4
by about 20 :4
by a usaf :4
by a threestage :4
by a manmade :4
by a joint :4
by 2stage longtank :4
by 1970 and :4
by 10 to :4
by 10 million :4
but with the :4
but when the :4
but we dont :4
but they had :4
but their history :4
but the soviet :4
but the experiment :4
but that no :4
but said it :4
but not in :4
but not all :4
but let us :4
but it seems :4
but it could :4
but it can :4
but in a :4
but if it :4
but i would :4
but i am :4
but he said :4
but he did :4
but had never :4
but had failed :4
but had also :4
but at least :4
but as a :4
but also because :4
but also a :4
but a first :4
business aircraft association :4
bureau of land :4
bureau of investigation :4
built by trw :4
built by space :4
built by rockwell :4
built by northrop :4
built by msfc :4
built by martin :4
built by lingtemcovought :4
built by chrysler :4
built as a :4
buildings would be :4
build and launch :4
build a space :4
budget request authorization :4
budget of the :4
budget of about :4
budget had been :4
budget comparison of :4
budget authorization for :4
budget amendment to :4
bruno with robert :4
bruce k holloway :4
bruce k destination :4
brown director of :4
brought total contract :4
brought to bear :4
brought to a :4
brought back by :4
brooks courtney g :4
broke the sound :4
broadcast information service :4
british prototype of :4
british minister of :4
british journal nature :4
british interplanetary societys :4
british government was :4
british aviatrix sheila :4
bring the value :4
brighter than the :4
brighter than any :4
briefings at johnson :4
bremen west germany :4
breaking down the :4
brant sounding rocket :4
braking engine was :4
boundaries of the :4
both time and :4
both spacecraft would :4
both spacecraft were :4
both satellites were :4
both in the :4
both from the :4
both countries would :4
both commercial and :4
both civil and :4
both been highly :4
borne by the :4
born in germany :4
borman maj usaf :4
boris volynov and :4
boosters to be :4
boosters from the :4
boosters and spacecraft :4
booster to study :4
booster stage 1st :4
booster see also :4
booster rocket with :4
booster rocket was :4
booster from wallops :4
booster from plesetsk :4
booster for project :4
booster failed to :4
booster developed by :4
booster and the :4
booster and spacecraft :4
boosted by a :4
boost 850lb spacecraft :4
boone w fred :4
boone usn ret :4
book 19581968 vol :4
bonn west germany :4
bogart usaf ret :4
boeing scientific research :4
boeing military airplane :4
boeing co said :4
boeing 727 jet :4
boeing 727 aircraft :4
body vehicle was :4
bodies of water :4
bochum observatory w :4
bob p helgeson :4
boarded the station :4
board the space :4
board of regents :4
board of national :4
board of contract :4
board headed by :4
board chairman and :4
board chaired by :4
board appointed to :4
blame for the :4
black knight rocket :4
black holes might :4
black hole in :4
black brant ivb :4
black brant iiib :4
bits and pieces :4
birth of polish :4
biospace technology training :4
biomedicine in the :4
biological isolation garments :4
bilstein roger e :4
billion years of :4
billion was a :4
billion to the :4
billion to nasa :4
billion revenue passenger :4
billion nasa budget :4
billion in 1974 :4
billion approved by :4
billion according to :4
bill which would :4
bill was sent :4
bill was cleared :4
bill that would :4
bill included a :4
bill hr 14921 :4
bill hr 13998 :4
bill approved by :4
bill agreed to :4
bikle director of :4
bigger than the :4
bibliography of space :4
beyond the earths :4
beyond the earth :4
beyond the capability :4
beyond that of :4
beyond earths galaxy :4
beverly hills calif :4
between us mainland :4
between three and :4
between the solar :4
between soviet and :4
between president kennedy :4
between one and :4
between noon and :4
between new york :4
between jpl and :4
between france and :4
between dod and :4
between canada and :4
between aircraft and :4
between 35 and :4
between 30 and :4
between 1972 and :4
between 1960 and :4
better than that :4
better life for :4
better because of :4
bethpage ny plant :4
beta thor not :4
best in the :4
benson living and :4
benson charles d :4
benefits to mankind :4
belts cosmic rays :4
belt between mars :4
believe they have :4
believe the time :4
believe that this :4
believe that our :4
believe that in :4
belief that a :4
belgian minister for :4
being tested for :4
being subjected to :4
being studied for :4
being responsible for :4
being operated by :4
being made on :4
being made at :4
being developed at :4
being delivered to :4
behind the moon :4
behind schedule because :4
behavioral laboratory measurement :4
begun working at :4
begun on the :4
begun in may :4
begun in 1969 :4
begun in 1959 :4
begun in 1958 :4
beginning with apollo :4
beginning jan 1 :4
beginning in late :4
beginning in april :4
beginning in 1981 :4
beginning in 1976 :4
beginning early in :4
begin production of :4
begin in 1978 :4
begin flight tests :4
begin early in :4
begin during the :4
begin commercial service :4
began with a :4
began to fall :4
began series of :4
began in 1961 :4
began his career :4
began as a :4
before they would :4
before they are :4
before the shuttle :4
before the launch :4
before the american :4
before moving it :4
before liftoff and :4
before joining the :4
before it crashed :4
before it could :4
before impacting in :4
before entry into :4
before during and :4
before delivery to :4
before and during :4
before a senate :4
been working for :4
been worked out :4
been using the :4
been under study :4
been transferred from :4
been told that :4
been tested on :4
been tested at :4
been taken to :4
been taken by :4
been signed by :4
been shipped from :4
been required to :4
been removed from :4
been released from :4
been reduced from :4
been reduced by :4
been recommended by :4
been received from :4
been reassigned to :4
been published in :4
been prime contractor :4
been prepared for :4
been postponed from :4
been planned and :4
been passed by :4
been observed by :4
been named in :4
been moved to :4
been manager of :4
been made of :4
been learned about :4
been launched to :4
been launched on :4
been known to :4
been issued for :4
been issued by :4
been in use :4
been in effect :4
been identified in :4
been held with :4
been fitted with :4
been extended to :4
been encountered in :4
been discussed at :4
been developed for :4
been developed and :4
been determined but :4
been designed as :4
been described as :4
been delayed by :4
been corrected and :4
been constructed by :4
been conducted in :4
been conducted from :4
been completed on :4
been completed in :4
been cited by :4
been chosen to :4
been chosen for :4
been changed from :4
been authorized to :4
been authorized for :4
been attributed to :4
been appointed to :4
been added to :4
been adapted to :4
been a very :4
been a success :4
been a mistake :4
bed at edwards :4
become secretary of :4
become officially unsuccessful :4
become more and :4
become associate administrator :4
become assistant director :4
become accustomed to :4
become a reality :4
because we did :4
because we cant :4
because they are :4
because of what :4
because of time :4
because of space :4
because of our :4
because of low :4
because of it :4
because of increased :4
because of inability :4
because of his :4
because of heavy :4
because of faulty :4
because of economic :4
became part of :4
became nasa deputy :4
became manager of :4
became interested in :4
became first man :4
became deputy assistant :4
beats per minute :4
beat the russians :4
bean ronald e :4
bean lm pilot :4
bean jack r :4
bean dr owen :4
beams could be :4
beam of light :4
beam educational tv :4
be worth about :4
be visible in :4
be valuable in :4
be used primarily :4
be used only :4
be us representative :4
be up to :4
be unable to :4
be transmitted via :4
be transformed into :4
be to provide :4
be the third :4
be the principal :4
be that the :4
be that of :4
be telemetered to :4
be taken over :4
be taken of :4
be supplemented by :4
be supervised by :4
be subjected to :4
be stationed over :4
be stationed at :4
be slowed down :4
be selected from :4
be seen by :4
be retrieved by :4
be result of :4
be responsible to :4
be removed and :4
be recorded by :4
be received on :4
be provided to :4
be proud of :4
be prime contractor :4
be presented during :4
be presented by :4
be placed under :4
be placed into :4
be owned by :4
be out of :4
be operated in :4
be of interest :4
be needed in :4
be necessary for :4
be necessary before :4
be made the :4
be made only :4
be made during :4
be made before :4
be lower than :4
be linked to :4
be less reliable :4
be left on :4
be left in :4
be launched before :4
be launched as :4
be laid off :4
be joined by :4
be issued to :4
be increased to :4
be increased from :4
be included on :4
be in late :4
be honored at :4
be higher than :4
be handled by :4
be gained by :4
be funded by :4
be flown as :4
be fitted to :4
be first on :4
be fired in :4
be far superior :4
be far more :4
be extracted from :4
be expanded to :4
be established to :4
be established and :4
be enough to :4
be enhanced by :4
be due to :4
be discussed at :4
be deployed in :4
be delivered by :4
be delayed by :4
be cut off :4
be coordinated by :4
be controlled by :4
be connected to :4
be confirmed by :4
be conducted with :4
be completed and :4
be complete by :4
be compatible with :4
be comparable to :4
be committed to :4
be built to :4
be built on :4
be better spent :4
be awarded to :4
be available on :4
be available from :4
be available as :4
be astronautics and :4
be as a :4
be applied in :4
be an unmanned :4
be an effective :4
be achieved by :4
be accounted for :4
be accomplished with :4
be about three :4
be a year :4
be a time :4
be a significant :4
be a serious :4
be a manned :4
baykonur entered orbit :4
battery had been :4
batteries had been :4
batteries 6 tv :4
basis with the :4
basis of data :4
basis for more :4
basic to our :4
basic research on :4
basic research obligations :4
based upon a :4
based on this :4
based on these :4
based on studies :4
based on observations :4
based on analysis :4
base on the :4
base in california :4
base contains conical :4
barton c and :4
barrow alaska to :4
barrow alaska carrying :4
barrow alaska carried :4
barrels of oil :4
barium clouds during :4
bang theory of :4
balloons had been :4
balloons and aircraft :4
balloon was launched :4
balloon flight station :4
balloon flight of :4
ballistic missile icbm :4
ballistic missile early :4
baikonur cosmodrome in :4
backup to the :4
background and signal :4
backed up by :4
back to ksc :4
back of a :4
back data on :4
b52 mother ship :4
b sun 72169 :4
b sun 6 :4
b sun 14 :4
b scheduled for :4
b not available :4
b launch vehicle :4
b johnson was :4
b johnson space :4
b johnson and :4
b chaffee who :4
away special gas :4
away in the :4
awards to business :4
awards ceremony in :4
awards ceremony at :4
awarded to mcdonnell :4
awarded to general :4
awarded the first :4
awarded the contract :4
awarded north american :4
awarded hughes aircraft :4
awarded by army :4
awarded boeing commercial :4
award was made :4
award to martin :4
award the distinguished :4
award given annually :4
