objective continuation of outer space investigations :522
objectives appeared to have been achieved :4
objective was to place spacecraft into :4
objective serve as target for gemini :4
objective provide telegraph and longdistance telephone :4
objective navigation description cylinder 2m in :4
objective gather aerodynamic data for use :4
objective develop space flight tech niques :4
objective develop and further improve a :4
oao 3 copernicus orbiting astronomical observatory :4
o m to o z c :4
o m 70 o z c :4
nuclear rocket development station jackass flats :4
nuclear propulsion office and director of :4
nov 9 1967 and apollo 5 :4
not operate because of vehicle failure :4
north siberia central asia and far :4
nonaerospace journals 19571977 nasa hhr51 1979 :4
nomination was submitted to the senate :4
nomination of dr james c fletcher :4
noel hinners nasa associate administrator for :4
noel hinners associate administrator for space :4
no 3 was flown by nasa :4
nimmen jane and leonard c bruno :4
nimbus 4 satellite launched april 8 :4
niketomahawk sounding rocket launched from churchill :4
nikeapache sounding rockets were launched from :4
nikeapache sounding rocket launched from churchill :4
night images of cloud cover over :4
news service reports and announcements and :4
newell nasa director of space sciences :4
newell homer e beyond the atmosphere :4
neutron optical electromagneticpulse and airfluorescence emissions :4
neutral and ionized barium clouds during :4
neil a armstrong commander michael collins :4
negotiations leading to a contract for :4
nearearth space the moon and the :4
navigation description cylinder 2m in length :4
naugle associate administrator for space science :4
national technical information service springfield va :4
national science foundation act of 1950 :4
national radio astronomy observatory at green :4
national oceanic and atmospheric administration the :4
national oceanic and atmospheric administration in :4
national designation vehicle payload data jan :4
national conference on the peaceful uses :4
national center for space studies cnes :4
national center for atmospheric research and :4
national air and space museum would :4
national advisory committee for aeronautics 19151958 :4
national academy of sciencesnational research council :4
national academy of sciences space science :4
national academy of sciences president dr :4
national academy of sciences in washington :4
nasas x—24a liftingbody vehicle piloted by :4
nasas past aids in understanding its :4
nasas oso 7 orbiting solar observatory :4
nasas hl—10 liftingbody vehicle flown by :4
nasas high energy astronomy observatory heao :4
nasas distinguished service medal for his :4
nasa sp4009 vol 1 1969 vol :4
nasa sounding rockets 19581968 a historical :4
nasa sounding rocket launches are published :4
nasa rpt srl • ussr launched :4
nasa rpt srl • nasa aerobee :4
nasa rpt srl • nasa administrator :4
nasa release 8517 nasa anno feb :4
nasa proj off • nikecajun sounding :4
nasa office of defense affairs the :4
nasa nikeapache sounding rocket was launched :4
nasa marshall space flight center was :4
nasa marshall space flight center to :4
nasa launched two aerobee 170 sounding :4
nasa launched nikecajun sounding rocket from :4
nasa launched an aerobee 170 sounding :4
nasa javelin sounding rocket launched from :4
nasa in the apollo era nasa :4
nasa history nasa hhr50 6th ed :4
nasa historical data book 19581968 vol :4
nasa hhr50 6th ed 1982 available :4
nasa from wsmr carrying univ of :4
nasa from wsmr carrying msc experiment :4
nasa from wsmr carried gsfc payload :4
nasa essa and other agencies as :4
nasa deputy associate administrator for industry :4
nasa deputy associate administrator for aeronautics :4
nasa deputy associate administrator for advanced :4
nasa department of defense national oceanic :4
nasa associate administrator for applications charles :4
nasa announced the appointment of dr :4
nasa announced that lewis research center :4
nasa announced that it and the :4
nasa announced that dr robert a :4
nasa announced it would negotiate a :4
nasa announced it had awarded a :4
nasa and the european space agency :4
nasa and other federal agencies the :4
nasa and national science teachers assn :4
nasa and aec at nuclear rocket :4
nasa aerobee 150a sounding rocket launched :4
nasa aerobee 150 sounding rocket was :4
nasa administrator james m beggs announced :4
nasa administrator james e webb at :4
nasa administrator james e webb as :4
nasa administrator dr thomas o paine :4
name cape canaveral to cape kennedy :4
nacional de investigacion del espacio conie :4
n volkov and viktor i patsayev :4
myers nasa associate administrator for manned :4
mueller associate administrator for manned space :4
msc planetary and earth sciences div :4
mounted on outside surface of outer :4
motions of neutral and ionized barium :4
moon on board luna 17 nov :4
moon by luna 17 nov 17 :4
moon and return him safely to :4
moon a history of the lunar :4
monitor micrometeoroids and radiation intensity in :4
model research the national advisory committee :4
mittee on aeronautical and space sciences :4
mission launch vehicle performance remarks nasa :4
missiles space co solar physics experiment :4
minister for scientific policy and planning :4
mineral and land resources land use :4
min incli nation de grees remarks :4
millions item budget request authorization diff :4
million to the cost of the :4
million for aeronautical research and technology :4
miller chairman of the house committee :4
michoud assembly facility near new orleans :4
mi 3595 km at transition from :4
meteorological satellite in essas tiros operational :4
meteorological satellite from plesetsk into orbit :4
met at marshall space flight center :4
mercury spacecraft launched into orbit by :4
member of the soviet academy of :4
member of soviet academy of sciences :4
meeting of the american physical society :4
medical and behavioral laboratory measurement system :4
measure intensity and energy spectra of :4
mcl and milton lomask vanguard a :4
material erosion and drag effects visavis :4
marshall space flight center director dr :4
marshall space flight center at huntsville :4
mars exploration of the red planet :4
marks dates that are one day :4
mariner 9 launched by nasa may :4
mariner 10 launched 3 nov 1973 :4
manned spacecraft center director dr robert :4
manned space flight d brainerd holmes :4
manned lunar spacecraft nasa sp4205 1979 :4
manned lunar landing mission scheduled for :4
manned lunar landing mission launched successfully :4
manned lunar landing mission carried astronauts :4
manned exploration of the space environment :4
manned apollo mission apollo 7 oct :4
managing nasa in the apollo era :4
manager of aecnasa space nuclear propulsion :4
managed project for dod and would :4
managed by marshall space flight center :4
managed by larc under ossa direction :4
managed by gsfc under overall direction :4
man on the moon in this :4
maj william j knight usaf flew :4
maj robert white us air force :4
maj peter c hoag usaf reached :4
maj michael j adams usaf flew :4
main engine 2 secondary engines attitude :4
magnetic coil small solidpropellant rockets 2 :4
made to classify performance of both :4
made available to world scientific community :4
mac c adams nasa associate administrator :4
m schirra jr donn f eisele :4
m in diameter with 2 sunseeking :4
m ed history of aeronautics and :4
lunar orbiter program nasa tm x3487 :4
lunar orbital mission with complete apollo :4
lunar orbit and 6 lunar landings :4
lunar landing mission scheduled for launch :4
lunar landing mission launched successfully carrying :4
lunar impact trajectory and impacted moon :4
lunar impact a history of project :4
low nasa deputy administrator said in :4
lovell jr fred w haise jr :4
lovell director of jodrell bank experimental :4
looney john j ed bibliography of :4
longrange telephone and telegraph communications system :4
longitudinal trim and lifttodrag data with :4
long with 2 crew cabins totaling :4
lomask vanguard a history nasa sp4202 :4
lockheed missiles space co solar physics :4
lm ascent stage deorbited and impacted :4
living and working in space a :4
liquid hydrogen as a propulsion fuel :4
lifttodrag data with 40° upper flap :4
liftoff including 310 lbs of apogee :4
liftingbody vehicle flown by nasa test :4
library of congress under an exchange :4
levine arnold managing nasa in the :4
levels 10 to 20 times higher :4
leonid kizim vladimir solovyev and oleg :4
leonard c bruno with robert l :4
left on moon by apollo 12 :4
left on moon by apollo 11 :4
lefevre belgian minister for scientific policy :4
learned from shots that may have :4
lbs weight at launch including 1444lb :4
lbs lm liftoff from moon at :4
lbs includes reentry and adapter modules :4
lbs in synchronous orbit 632 lbs :4
lbs at liftoff including 310 lbs :4
law treaty see dec 8 1966 :4
launches with additional information from some :4
launches from vandenberg air force base :4
launches appears in appendix a and :4
launches and payloads is of course :4
launched unidentified satellite on titan iiibagena :4
launched unidentified reconnaissance satellite from vandenberg :4
launched two sounding rockets from churchill :4
launched two niketomahawk sounding rockets from :4
launched two nikecajun sounding rockets from :4
launched two aerobee 170 sounding rockets :4
launched thoragena d launch vehicle from :4
launched nov 9 1967 and apollo :4
launched jan 22 1968 had both :4
launched into orbit from cape canaveral :4
launched from wsmr carried gsfc instrumented :4
launched from wallops island va in :4
launched from the eastern test range :4
launched from point barrow alaska carried :4
launched from churchill research range reached :4
launched eight cosmos satellites from plesetsk :4
launched by ussr from baykonur into :4
launched by the space shuttle in :4
launched by nasa may 30 1971 :4
launched by nasa from western test :4
launched an aerobee 170 sounding rocket :4
launched a javelin sounding rocket from :4
launch vehicle performance remarks nasa code :4
launch vehicle conducted launch operations and :4
launch vehicle and spacecraft systems performed :4
launch site payload data km km :4
launch operations walter j kapryan said :4
launch intl designation payload data date :4
launch including 1444lb retromotor propellants etc :4
launch facilities and operations nasa sp4204 :4
launch country apogee perigee date intl :4
launch country apogee perigee date inti :4
launch complex 39 pad a by :4
latitudes crossing auroral zone and extending :4
landing mission launched successfully carrying astronauts :4
land men on the moon in :4
l rosholt nasa historical data book :4
l liquid hydrogen as a propulsion :4
l dryden nasa deputy administrator and :4
l bean ronald e evans and :4
l bean dr owen k garriott :4
l an administrative history of nasa :4
kizim vladimir solovyev and oleg atkov :4
kg 213 lbs of lunar samples :4
kept in sequence but their history :4
kennedy space center launch complex 39 :4
kennedy space center announced the award :4
kennedy international airport in new york :4
kennedy and merritt island launch area :4
kelley director of electronics and control :4
keldysh president of the soviet academy :4
katherine m ed history of aeronautics :4
k destination moon a history of :4
jsc announced it had signed a :4
jr fred w haise jr and :4
jr donn f eisele and r :4
jr commander stuart a roosa cm :4
jr chariots for apollo a history :4
jr and the technical editor was :4
journals 19571977 nasa hhr51 1979 multilith :4
joint working group on the natural :4
john yardley associate administrator for space :4
john l liquid hydrogen as a :4
john j ed bibliography of space :4
john e naugle associate administrator for :4
john a the human factor biomedicine :4
jesse moore nasa associate administrator for :4
javelin sounding rocket launched by nasa :4
jane and leonard c bruno with :4
jan 27 1967 apollo spacecraft fire :4
jan 22 1968 had both been :4
james w grimwood on the shoulders :4
james c fletcher nasa administrator testified :4
james c fletcher nasa administrator had :4
james a lovell jr fred w :4
j kelley director of electronics and :4
j ed bibliography of space books :4
its present situation and illuminates possible :4
its closest approach to the sun :4
item budget request authorization diff from :4
it would be a mistake to :4
it is important to note that :4
it had 12 transponders providing 12 :4
issued after launches with additional information :4
issued a request for proposals to :4
is of course accounted for by :4
irradiance in support of ogo ivs :4
investigate distribution of electric fields in :4
introduced in the senate a bill :4
into polar orbit from pacific missile :4
into orbit by atlas booster mercuryatlas :4
into a synchronous transfer orbit from :4
into 100mi 161km altitude parking orbit :4
interrogation recording and location system irls :4
international telephone and telegraph corp itt :4
international payload data designation vehicle cosmos :4
international news service reports and announcements :4
international committee on space research cospar :4
international air show at le bourget :4
international academy of astronautics nasa cp2014 :4
interamerican experimental meteorological sounding rocket network :4
intelligence and mapping research and development :4
integrated medical and behavioral laboratory measurement :4
instrument unit spacecraft lm adapter lm :4
institution press 1971 1250 • alfred :4
institute of geophysics and planetary physics :4
institute of electrical and electronic engineers :4
information on these launches appears in :4
information from some of the experimenters :4
including 310 lbs of apogee motor :4
including 1444lb retromotor propellants etc weight :4
in washington post thomas otoole said :4
in usafs precision recovery including maneuvering :4
in understanding its present situation and :4
in two flights each and two :4
in the van allen radiation belts :4
in the soviet press translations from :4
in the race to the moon :4
in the peoples republic of china :4
in the peaceful exploration of space :4
in the national air and space :4
in the nasa teacher in space :4
in the field of environmental protection :4
in the apollo era nasa sp4102 :4
in testimony before senate committee on :4
in synchronous orbit 632 lbs at :4
in support of ogo ivs mission :4
in sunsynchronous orbit with local equator :4
in space a history of skylab :4
in several attempts to dock with :4
in sequence but their history has :4
in research a history of ames :4
in remarks and st mi and :4
in office of manned space flight :4
in office of aeronautics and space :4
in nasa history nasa hhr50 6th :4
in minutes inclination in degrees remarks :4
in journal of the armed forces :4
in his state of the union :4
in goddard projects summary satellites and :4
in fy 1968 and were expected :4
in essas tiros operational satellite tos :4
in drumshaped solar array total weight :4
in doubt with the project offices :4
in diameter with 2 sunseeking solar :4
in cooperation with the dept of :4
in appendix a and in the :4
in an editorial in aviation week :4
in addition to his duties as :4
impact was recorded by apollo 12 :4
impact a history of project ranger :4
ii chief of science policy research :4
ichtiaque rasool deputy director of planetary :4
hydrogen as a propulsion fuel 19451959 :4
human factor biomedicine in the manned :4
human beings into space whether orbit :4
hr 8070 the dept of housing :4
hr 17023 fy 1969 independent offices :4
hr 15093 fy 1973 dept of :4
house select committee on government research :4
hours exploring the moons surface and :4
honest johnnike rocket launched from wsmr :4
homer e newell nasa director of :4
homer e beyond the atmosphere early :4
holmes nasa deputy associate administrator and :4
hl—10 liftingbody vehicle flown by nasa :4
hl10 liftingbody vehicle piloted by maj :4
history symposia of the international academy :4
history of the lunar orbiter program :4
history of the apollosaturn launch vehicles :4
history of skylab nasa sp4208 1983 :4
history of rocketry and astronautics proceedings :4
history of project ranger nasa sp4210 :4
history of project gemini nasa sp4203 :4
history of nasa 19581963 nasa sp4101 :4
history of manned lunar spacecraft nasa :4
history of apollo launch facilities and :4
history of ames research center 19401965 :4
history nasa hhr50 6th ed 1982 :4
history has been relegated to footnotes :4
historical data book 19581968 vol 1 :4
hinners nasas associate administrator for space :4
highly successful completing inflight tests of :4
high altitude background and signal to :4
hhr50 6th ed 1982 available from :4
hexagonal base contains conical midcourse motor :4
helen t susan h whiteley and :4
have been kept in sequence but :4
has been made to classify performance :4
hartman edwin p adventures in research :4
hallion richard p on the frontier :4
hall r cargill project ranger a :4
hall r cargill lunar impact a :4
haise jr and john l swigert :4
had both been highly successful completing :4
had been selected to receive the :4
had been appointed deputy associate administrator :4
had 12 transponders providing 12 tv :4
hacker barton c and james w :4
h whiteley and carrie e karegeannes :4
h guyford stever national science foundation :4
h 70 o z c h :4
guyford stever national science foundation director :4
gsfc under overall direction of nasa :4
group for aeronautical research and development :4
group achievement award was presented to :4
grimwood on the shoulders of titans :4
grenades at prescribed times and recording :4
green constance mcl and milton lomask :4
governmental announcements and international news services :4
government agencies as well as the :4
good photographic coverage was obtained from :4
good data were obtained nasa rpt :4
goddard space flight center solar physics :4
goddard space flight center managed the :4
goddard space flight center gsfc announced :4
goddard space flight center and the :4
goddard projects summary satellites and sounding :4
global low orbiting message relay satellite :4
gerald carr edward gibson and william :4
george e mueller associate administrator for :4
geodesy intelligence and mapping research and :4
general mission launch vehicle performance remarks :4
general electric co and the pratt :4
gen william f mckee usaf ret :4
gen bruce k holloway usaf ret :4
gca corp under contract to gsfc :4
gary v latham principal investigator for :4
gammaray neutron optical electromagneticpulse and airfluorescence :4
fy 1974 dept of housing and :4
fy 1973 dept of housing and :4
fy 1969 independent offices and hud :4
fy 1968 authorization bill s 1296 :4
fy 1968 and were expected to :4
future experiments particularly those relevant to :4
further improve a satellite radio and :4
funds for research development and other :4
functioned normally after extensive postlaunch evaluation :4
ft altitude at maximum speed of :4
frontier flight research at dryden 19461981 :4
from wtr by fourstage scout booster :4
from wsmr carrying msc experiment to :4
from wsmr carried gsfc instrumented payload :4
from wsmr carried dudley observatory payload :4
from white sands missile range carried :4
from wallops station carried gsfc payload :4
from wallops station carried gsfc experiment :4
from vandenberg air force base on :4
from vandenberg air force base into :4
from vandenberg afb calif with unidentified :4
from vandenberg afb by thoradagena booster :4
from thumba equatorial rocket launching station :4
from the western test range at :4
from the president of the united :4
from some of the experimenters concerned :4
from saturn v 3rd stage s—ivb :4
from poker flat rocket range fairbanks :4
from point barrow alaska carrying gsfc :4
from plesetsk into orbit with 39 :4
from nonaerospace journals 19571977 nasa hhr51 :4
from new york to paris in :4
from national technical information service springfield :4
from national center for atmospheric research :4
from nasa wallops station by fourstage :4
from nasa wallops sta tion carried :4
from churchill research range carrying univ :4
from churchill re search range carrying :4
from cape canaveral on an atlas :4
free flight of the shuttle orbiter :4
fred w haise jr and john :4
fred nasa office of defense affairs :4
frank w anderson jr and the :4
fox main dew line station alaska :4
former nasa deputy associate administrator for :4
foreword by hugh l dryden nasa :4
force launched unidentified reconnaissance satellite from :4
for tracking and data acquisition gerald :4
for the univ of illinois and :4
for the space shuttle main engine :4
for the national aeronautics and space :4
for the international telecommunications satellite organization :4
for the first time since the :4
for the energy research and development :4
for the advancement of science in :4
for the advancement of science aaas :4
for space science and applications said :4
for space science and applications and :4
for sale by the superintendent of :4
for research development and other scientific :4
for rd 582 million for construction :4
for radar calibration and evaluate surface :4
for payloads when vehicle malfunctions did :4
for negotiations leading to a contract :4
for nasas high energy astronomy observatory :4
for international affairs arnold w frutkin :4
for gemini rendezvous and docking operation :4
for future experiments particularly those relevant :4
for dod and would reimburse nasa :4
for definition and preliminary design phase :4
for comsatcorp on behalf of international :4
for changes in apollo lm contract :4
for by the multiplepayload launches dod :4
for apollo a history of manned :4
for aeronautics and space technology and :4
for aeronautics 19151958 nasa sp4103 1985 :4
fm transmitters 2 spincontrol systems magnetic :4
flown on tf8a jet aircraft piloted :4
flown by nasa test pilot william :4
flown by nasa pilot joseph a :4
flights each and two had flown :4
flight research center announced it had :4
flight research at dryden 19461981 nasa :4
flight from new york to paris :4
flight down the atlantic missile range :4
flight after airlaunch from b52 aircraft :4
flat rocket range fairbanks alaska carrying :4
five years nasa hhr32 1970 multilith :4
first unmanned spacecraft to land on :4
first step in the historical process :4
first manned apollo mission apollo 7 :4
first man to walk in space :4
first lunar orbital mission with complete :4
first five years nasa hhr32 1970 :4
first decade of the space age :4
fired to boost 850lb spacecraft into :4
fields over wide range of latitudes :4
few unique items require separate treatment :4
federal funds for research development and :4
federal agencies the content of this :4
fbis tass inti svc in russian :4
fbis moscow tass in english mar :4
faster than the speed of sound :4
far north siberia central asia and :4
failed in several attempts to dock :4
factor biomedicine in the manned space :4
facility off the coast of kenya :4
facilities and operations nasa sp4204 1978 :4
ezell on mars exploration of the :4
extension brought total value of contract :4
explorer 42 small astronomy satellite launched :4
exploration of the space environment through :4
exploration of the red planet 19581978 :4
experiments reported to have transmitted as :4
experiments particularly those relevant to search :4
experiments designed to continue and extend :4
experimental objectives appeared to have been :4
exceptional service medal for his work :4
evert clark reported in the new :4
evaluate surface material erosion and drag :4
essays on the history of rocketry :4
essas tiros operational satellite tos system :4
essa i was launched feb 3 :4
essa and other agencies as well :4
epndb effective perceived noise in decibels :4
environmental control system reentry and recovery :4
engineering development center the air force :4
engineering data in support of project :4
engine for rocket vehicle application nerva :4
engine 2 secondary engines attitude control :4
enclosed in drumshaped solar array total :4
electronics research center in cambridge mass :4
electron density collision frequency and temperature :4
electric fields over wide range of :4
electric co and the pratt whitney :4
ejected and detonated at programed altitudes :4
ejected and detonated at intervals from :4
ejected and detonated as planned and :4
effects of space flight on man :4
edwin p adventures in research a :4
edwards air force base in california :4
edward h white n maj usaf :4
edward e david jr presidential science :4
educational scientific and cultural organization unesco :4
edt on a delta into a :4
editorial in aviation week and space :4
editor was mrs carrie e karegeannes :4
ed history of aeronautics and astronautics :4
ed bibliography of space books and :4
ed 1982 available from nasa history :4
earth as well as in space :4
early years of space science nasa :4
each and two had flown three :4
e teague dtex chairman of house :4
e stages to saturn a technological :4
e newell nasa director of space :4
e naugle associate administrator for space :4
e mueller associate administrator for manned :4
e david jr presidential science adviser :4
e beyond the atmosphere early years :4
dulles international airport in chantilly va :4
dryden flight research center announced it :4
drumshaped solar array total weight 6000 :4
dr william r lucas director of :4
dr william pickering director of jpl :4
dr wemher von braun director of :4
dr s ichtiaque rasool deputy director :4
dr rocco a petrone msfc director :4
dr robert c seamans jr said :4
dr richard t whitcomb head of :4
dr noel hinners nasa associate administrator :4
dr noel hinners associate administrator for :4
dr mac c adams nasa associate :4
dr john e naugle associate administrator :4
dr homer e newell nasa director :4
dr h guyford stever national science :4
dr gordon j f macdonald of :4
dr gary v latham principal investigator :4
dr floyd l thompson director of :4
dr edward e david jr presidential :4
dr christopher c kraft jr msc :4
dr albert j kelley director of :4
dr abe silverstein director of nasa :4
douglas aircraft cos missile and space :4
doubt with the project offices in :4
donn f eisele and r walter :4
dods vela program to monitor space :4
dods advanced research projects agency arpa :4
dod and would reimburse nasa for :4
documents government printing office washington dc :4
divisions are necessarily arbitrary many of :4
discovery ksc total weight 70 tons :4
director of the office of science :4
director of the manned spacecraft center :4
director of the apollosoyuz test project :4
director of nasa lewis research center :4
director of nasa electronics research center :4
director of launch vehicle and propulsion :4
director of jodrell bank experimental station :4
director of goddard space flight center :4
director of flight crew operations donald :4
director of dod research and engineering :4
director of biotechnology and human research :4
director mg samuel c phillips usaf :4
director dr wernher von braun and :4
direction of the office of applications :4
direction of the nasa office of :4
direction of nasas office of space :4
direction nasa proj off nasa release :4
difference between launches and payloads is :4
did not operate because of vehicle :4
dickson katherine m ed history of :4
development test and evaluation of the :4
development and test center at eglin :4
develop space flight tech niques and :4
develop and further improve a satellite :4
detudes et de recherches aerospatiales onera :4
detonating grenades at prescribed times and :4
detonated as planned and sound arrivals :4
details are subject to modification as :4
destination moon a history of the :4
designed to prove out design develop :4
designation payload data apogee date vehicle :4
design onboard systems and equipment and :4
design development test and evaluation of :4
design development fabrication and testing of :4
design develop technology of lunar softlanding :4
description cylinder 5m long 2 dia :4
derive from statements in the soviet :4
deputy director of planetary programs in :4
deputy director of nasa manned spacecraft :4
deputy chief of staff for research :4
deputy associate administrator of nasa in :4
deputy associate administrator for applications leonard :4
department of defense nasa essa and :4
density and wind data in upper :4
delta into a synchronous transfer orbit :4
defense nasa essa and other agencies :4
defense affairs the first five years :4
deal was learned from shots that :4
day and night images of cloud :4
david and charles d benson living :4
dates have been kept in sequence :4
date name general mission launch vehicle :4
date marks dates that are one :4
data would be correlated with data :4
data were telemetered to ground stations :4
data were obtained by photographing continuously :4
data sheets issued after launches with :4
data on wind temperature pressure and :4
data on charged particles responsible for :4
data in support of project apollo :4
data book 19581968 vol 1 nasa :4
data apogee perigee period km km :4
dale d myers nasa associate administrator :4
d myers nasa associate administrator for :4
d benson living and working in :4
cylindrical instrument unit with solar panels :4
cylinder containing adapter system radar transponder :4
crossing auroral zone and extending into :4
criticisms are always welcomed by the :4
crew transfer lm ascent stage deorbited :4
crew successfully transposed csm and docked :4
course accounted for by the multiplepayload :4
country apogee perigee date intl designation :4
country apogee perigee date inti designation :4
cotton usaf and nasa test pilot :4
cost of doing business in space :4
cosmonauts vladimir a shatalov aleksey s :4
cosmonauts leonid kizim vladimir solovyev and :4
cosmonauts anatoly berezovoy and valentin lebedev :4
cosmic rays and the upper atmosphere :4
corliss william r nasa sounding rockets :4
copley news service san diego union :4
control system main engine 2 secondary :4
contract was awarded by army corps :4
contract to lockheed missiles space co :4
contract to hughes aircraft co for :4
contract to general dynamics corp for :4
continuous day and night images of :4
content of this volume would be :4
containing adapter system radar transponder command :4
constructed of 2 concentric cylinders with :4
constance mcl and milton lomask vanguard :4
consisting of reaction wheel plus gas :4
congress under an exchange of funds :4
congress from the president of the :4
configuration pos sibly similar to cosmos :4
conference on exploration and peaceful uses :4
conducted by nasa manned spacecraft center :4
concorde 001 french prototype of anglofrench :4
concentric cylinders with apogee motor within :4
comsatcorps early bird i communications satellite :4
comsatcorp on behalf of international telecommunications :4
compton w david and charles d :4
complex research of mars and its :4
complex 39 pad a by saturn :4
completing inflight tests of all major :4
communications were the responsibility of jploperated :4
communications system within soviet union and :4
communications system transmission of tv programs :4
communications system and transmission of ussr :4
communications satellite from plesetsk into orbit :4
commonwealth scientific and industrial research organization :4
committee on science and technology said :4
committee on science and astronautics that :4
committee on science and astronautics spoke :4
committee on science and astronautics on :4
committee on science and astronautics nasa :4
committee on science and astronautics introduced :4
committee on science and astronautics in :4
committee on science and astronautics had :4
committee on science and astronautics began :4
committee on interior and insular affairs :4
committee on appropriations favorably reported hr :4
committee on aeronautics and space sciences :4
committee for aeronautics 19151958 nasa sp4103 :4
commander stuart a roosa cm pilot :4
commander michael collins cm pilot and :4
command control system main engine 2 :4
comision nacional de investigacion del espacio :4
com mittee on aeronautical and space :4
color tv channels or up to :4
collect data on celestial xray sources :4
coil small solidpropellant rockets 2 infrared :4
cm pilot and edwin e aldrin :4
closeup pictures of the lunar surface :4
closer to the sun than any :4
clinton and linda neuman ezell the :4
classify performance of both the launch :4
class and above launched by nasa :4
clark reported in the new york :4
cl plesetsk total weight 1000 kg :4
cl plesetsk and total weight 40 :4
circuits and was capable of multipleaccess :4
churchill research range carrying univ of :4
churchill re search range carried univ :4
chronology of science and technology in :4
chronology of major nasa launchings january :4
chronology of major nasa launches in :4
chronology nasa sp4009 vol 1 1969 :4
christopher c kraft jr msc director :4
chief of staff for research and :4
chief of msc planetary and earth :4
charles d benson living and working :4
chariots for apollo a history of :4
chairman of joint chiefs of staff :4
cents per share for first quarter :4
centre national detudes spatiales cnes and :4
center director dr robert r gilruth :4
center announced the award of two :4
center and marshall space flight center :4
centaur into a transfer orbit with :4
categories which are unofficial do not :4
carrying windmill of 6 solar panels :4
carrying naval research laboratory cesium cloud :4
carried univ of colorado experiment to :4
carried a goddard space flight center :4
carrie e karegeannes origins of nasa :4
carr edward gibson and william pogue :4
cargill lunar impact a history of :4
capt robert f freitag usn ret :4
cape kennedy and merritt island launch :4
cape canaveral on an atlas centaur :4
capable of multipleaccess and simultaneous transmissions :4
cameras infrared sensors and actinometric scanners :4
came from goddard space flight centers :4
calibration and evaluate surface material erosion :4
c bruno with robert l rosholt :4
c and james w grimwood on :4
c adams nasa associate administrator for :4
b—52 aircraft at 45000ft altitude west :4
byers bruce k destination moon a :4
by ussr from baykonur into orbit :4
by titan iiibagena booster into orbit :4
by the national aeronautics and space :4
by the goddard space flight center :4
by the end of this year :4
by the date marks dates that :4
by the american institute of aeronautics :4
by skylab program director william c :4
by secretary of the air force :4
by north american rockwell corp and :4
by nasa from wsmr carrying univ :4
by nasa from wsmr carrying msc :4
by nasa from wsmr carrying gsfc :4
by nasa from western test range :4
by nasa from wallops station carrying :4
by nasa deputy administrator dr hugh :4
by nasa associate administrator for manned :4
by luna 21 launched jan 8 :4
by gsfc under ossa direction nasa :4
by dr hugh l dryden nasa :4
by dr eugene m emme nasa :4
by detonating grenades at prescribed times :4
but their history has been relegated :4
but a first step in the :4
bureau of standards central radio propagation :4
budget request authorization diff from req :4
budget comparison of request authorization and :4
bruno with robert l rosholt nasa :4
bruce k destination moon a history :4
both the us and ussr had :4
both been highly successful completing inflight :4
boosted areas ii sounding rocket launched :4
boost 850lb spacecraft into 100mi 161km :4
boone w fred nasa office of :4
books and articles from nonaerospace journals :4
book 19581968 vol 1 nasa resources :4
biomedicine in the manned space program :4
bilstein roger e stages to saturn :4
billion in fy 1968 and were :4
bill was referred to senate committee :4
bibliography of space books and articles :4
beyond the atmosphere early years of :4
between the united states and the :4
between the soviet union and the :4
between noon and midnight local time :4
between launches and payloads is of :4
better because of the space program :4
benson living and working in space :4
belgium denmark france west germany italy :4
belgian minister for scientific policy and :4
beings into space whether orbit was :4
before senate committee on armed services :4
been made to classify performance of :4
been kept in sequence but their :4
been highly successful completing inflight tests :4
been appointed deputy associate administrator for :4
bean ronald e evans and jack :4
bean dr owen k garriott and :4
be visible to the naked eye :4
be made available to world scientific :4
be launched by the space shuttle :4
be completed by the end of :4
baykonur tyuratam total weight 7000 kg :4
baykonur tyuratam total weight 6500 kg :4
bay of the space shuttle orbiter :4
basis for future experiments particularly those :4
basic scientific and engineering data in :4
barton c and james w grimwood :4
b shepard jr stuart a roosa :4
b shepard jr commander stuart a :4
b shepard jr and edgar d :4
awarded by army corps of engineers :4
aviationspace writers assn in washington dc :4
aviations space and information systems div :4
aviation week space technology editorial commented :4
aviation week and space technology magazine :4
aviation week and space technology editorial :4
available to the world scientific community :4
avail not avail not avail not :4
auroral zone and extending into polar :4
attended by dr james c fletcher :4
atmospheric administration and other government agencies :4
atmosphere early years of space science :4
atmosphere by detonating grenades and recording :4
atmosphere and outer space44 description unavailable :4
atmosphere and outer space4 description unavailable :4
at white sands missile range n :4
at univ of california at san :4
at transition from wintertime westerly to :4
at the same time we must :4
at the new york worlds fair :4
at the marshall space flight center :4
at the air force flight test :4
at power levels 10 to 20 :4
at nuclear rocket development station jackass :4
at nasas national space technology laboratories :4
at nasas marshall space flight center :4
at marshall space flight center would :4
at marshall space flight center on :4
at liftoff including 310 lbs of :4
at launch including 1444lb retromotor propellants :4
at edwards air force base in :4
at dryden 19461981 nasa sp4303 1984 :4
at andrews air force base md :4
at 932 am edt july 16 :4
at 1122 am est nov 14 :4
at 10 700m 35 000ft altitude :4
astronomy observatory green bank w va :4
astronauts were picked up by helicopter :4
astronauts thomas p stafford john w :4
astronauts neil a armstrong and david :4
astronauts james a lovell jr fred :4
astronauts david r scott and james :4
astronauts alan b shepard jr stuart :4
astronauts alan b shepard jr and :4
astronautics proceedings of the third through :4
